true_label,pred_label,prob_0,prob_1
0,1,0.24626218,0.7537378
0,1,0.3338039,0.6661961
0,0,0.5411541,0.45884588
1,0,0.64746374,0.35253626
1,1,0.34307092,0.656929
1,1,0.4569468,0.5430532
1,0,0.70410717,0.29589283
1,1,0.31754827,0.6824517
1,1,0.4066512,0.59334874
