true_label,pred_label,prob_0,prob_1
0,1,0.36461774,0.6353823
0,1,0.41220587,0.5877942
0,0,0.5227609,0.477239
1,0,0.5745261,0.42547393
1,1,0.42054823,0.5794518
1,1,0.4765572,0.52344286
1,0,0.6108974,0.38910258
1,1,0.40058634,0.5994137
1,1,0.4544103,0.5455897
